Wall time,Step,Value
1615421930.4687886,27910,2.986841917037964
1615421933.652702,27920,-0.5779603123664856
1615422150.7189949,28730,-1.1020094156265259
1615422177.064105,28820,4.589900016784668
1615422201.9283211,28910,2.59092378616333
1615422216.0808609,28970,8.309828758239746
1615422282.9347415,29210,-3.0414249897003174
1615422418.1581776,29680,1.648036241531372
1615422439.1018064,29760,2.2280681133270264
1615422539.5582893,30120,8.03342342376709
1615422582.4550986,30280,5.753282070159912
1615422591.518008,30310,0.8193321824073792
1615422612.9162035,30390,-3.96299409866333
1615422621.666902,30420,0.4901035726070404
1615422688.0445943,30660,1.4137991666793823
1615422700.161852,30700,1.1093320846557617
1615422787.8817856,31000,1.1618493795394897
1615422851.8915303,31230,3.973994731903076
1615422897.6259255,31380,4.599560737609863
1615422949.3018227,31560,3.6821417808532715
1615422965.419921,31620,3.197913646697998
1615423009.8061914,31780,3.5383265018463135
1615423056.6048775,31960,3.7942137718200684
1615423059.1469853,31970,6.043565273284912
1615423153.4683702,32310,7.514406204223633
1615423180.6811464,32410,-0.7551404237747192
1615423188.7275906,32440,4.710222244262695
1615423190.7790868,32450,4.658567428588867
1615423195.577733,32470,7.864835262298584
1615423199.1711218,32480,-5.099658966064453
1615423264.526762,32730,3.8412392139434814
1615423355.0146918,33060,3.1250202655792236
1615423420.2260573,33290,7.844794750213623
1615423467.3268342,33460,8.329582214355469
1615423554.3721159,33770,-6.232198715209961
1615423630.3334758,34040,-0.4767082929611206
1615423641.694969,34090,7.9507598876953125
1615423701.4939208,34310,5.890579700469971
1615423752.7005117,34500,5.835294246673584
1615423758.7301865,34520,0.9609113931655884
1615423794.5741856,34650,2.852039337158203
1615423839.4181993,34810,5.773990154266357
1615423916.5924761,35100,6.786984920501709
1615423925.3254263,35130,3.230781316757202
1615423990.4809613,35380,5.248004913330078
1615424060.1550663,35640,1.6819301843643188
1615424109.9735675,35810,3.577803373336792
1615424166.129072,36010,4.901631832122803
1615424219.5604389,36190,2.6501479148864746
1615424224.4156337,36210,3.834909439086914
1615424229.9918442,36230,1.2059743404388428
1615424246.4077358,36290,4.475371837615967
1615424319.1720605,36570,7.8785552978515625
1615424359.7059991,36710,5.341797351837158
1615424511.7382803,37270,5.917535781860352
1615424523.1066184,37310,3.378840684890747
1615424543.432321,37390,4.24671745300293
1615424552.0741873,37420,-1.6720945835113525
1615424636.7804027,37730,3.736016273498535
1615424659.9130988,37810,4.200616836547852
1615424695.9155138,37940,4.83565092086792
1615424711.2168496,37990,-3.7241523265838623
1615424760.191108,38150,1.7305889129638672
1615424774.6630151,38200,5.294713973999023
1615424779.8984451,38220,7.725280284881592
1615424809.7058966,38320,4.281895160675049
1615424821.8922343,38360,4.638620853424072
1615424911.302441,38650,5.996304035186768
1615424946.7162793,38770,5.850137233734131
1615425095.3262548,39290,3.566967725753784
1615425114.4742668,39360,-1.1230289936065674
1615425127.1866229,39400,0.956742525100708
1615425155.6316698,39510,7.563863277435303
1615425173.1612833,39570,8.380187034606934
1615425189.3433633,39630,8.546478271484375
1615425253.3753939,39850,1.0511524677276611
1615425322.3601513,40100,-4.4734206199646
1615425325.2374656,40110,4.975429534912109
1615425357.9868686,40230,2.6009910106658936
1615425389.4660418,40340,3.104309558868408
1615425398.065941,40370,-4.087064743041992
1615425556.694744,40940,7.469155788421631
1615425570.7323353,40990,5.511616230010986
1615425573.5561204,41000,8.339862823486328
1615425601.095645,41100,8.34700870513916
1615425807.4647555,41830,3.5211069583892822
1615425839.802007,41940,2.9353842735290527
1615425842.4837844,41950,1.3870408535003662
1615425848.3283668,41970,-1.4887747764587402
1615425862.8484983,42020,0.9593006372451782
1615425866.136096,42030,-4.313971996307373
1615425939.5523622,42280,-0.9711435437202454
1615425955.741767,42330,0.25661131739616394
1615425963.2530766,42360,1.0729286670684814
1615425986.0494065,42440,2.6200764179229736
1615426046.5615218,42640,4.167390823364258
1615426055.4320917,42670,3.064866542816162
1615426058.3824873,42680,4.080287933349609
1615426100.3062744,42830,3.0642945766448975
1615426146.8628335,42990,-7.1937479972839355
1615426162.7421107,43050,5.495219707489014
1615426200.359981,43180,1.9455522298812866
1615426206.5274918,43200,-5.0355963706970215
1615426244.173259,43330,2.180636167526245
1615426276.2910423,43440,8.109790802001953
1615426348.8367105,43700,1.723146677017212
1615426372.9859574,43790,4.498551845550537
1615426414.0322487,43940,8.242445945739746
1615426434.663494,44010,-2.3990414142608643
1615426452.1778672,44070,4.954964637756348
1615426463.080528,44110,2.718628168106079
1615426521.0347052,44310,-11.667264938354492
1615426529.2194445,44340,-1.3844923973083496
1615426649.084577,44760,-0.40999701619148254
1615426698.499263,44930,1.188330054283142
1615426748.80235,45100,8.355836868286133
1615426751.847869,45110,2.7775251865386963
1615426807.368854,45310,5.600771903991699
1615426815.1138604,45340,8.253483772277832
1615426840.3654716,45430,5.417579174041748
1615426871.5584621,45540,-4.01785945892334
1615426938.7746894,45790,3.7169177532196045
1615426947.3811488,45820,4.728486061096191
1615426987.4057155,45960,-0.34560394287109375
1615426992.7114336,45980,4.29665994644165
1615426997.9144921,46000,2.841472864151001
1615427076.2208087,46290,8.205183029174805
1615427155.8555815,46570,4.325679302215576
1615427177.0692518,46650,2.0635101795196533
1615427187.9976976,46690,5.317745208740234
1615427210.7038014,46770,1.8047459125518799
1615427243.1655033,46880,0.615802526473999
1615427321.9445615,47140,-3.1536402702331543
1615427335.7693763,47190,-2.866016387939453
1615427381.484331,47350,0.49606916308403015
1615427430.981777,47510,0.20000812411308289
1615427452.4791508,47590,4.7456560134887695
1615427478.9347785,47680,2.901007890701294
1615427504.605942,47770,0.4889329969882965
1615427535.1090252,47880,5.198043346405029
1615427538.0241804,47890,6.239473819732666
1615427555.369374,47950,8.076889991760254
1615427573.0240211,48010,7.815109729766846
1615427578.6626933,48030,0.11046521365642548
1615427587.2558575,48060,0.8088609576225281
1615427690.2189689,48410,7.516969680786133
1615427726.437053,48530,-0.7377498149871826
1615427780.9178677,48720,8.562092781066895
1615427846.4938054,48950,8.526001930236816
1615427899.8911426,49150,-2.7771079540252686
1615427971.719289,49390,6.224300861358643
1615428015.3647966,49550,-2.336263418197632
1615428035.9487514,49630,5.946821212768555
1615428061.3679655,49720,5.8388142585754395
1615428069.0462263,49750,1.9387264251708984
1615428074.1730652,49770,8.165058135986328
1615428216.5511417,50280,-3.7606287002563477
1615428222.812096,50310,3.1444594860076904
1615428276.0890703,50510,-1.6703362464904785
1615428280.3352554,50530,2.726773262023926
1615428283.6325552,50540,-0.3969057500362396
1615428302.733528,50610,2.95361590385437
1615428353.5467174,50790,4.551653861999512
1615428427.6761682,51070,7.9699931144714355
1615428481.0682673,51270,3.7084035873413086
1615428486.631548,51290,2.6415228843688965
1615428502.191734,51350,7.634541034698486
1615428574.4110606,51610,2.9803314208984375
1615428589.7073083,51660,5.311248302459717
1615428636.6150923,51830,7.757040023803711
1615428687.9501355,52010,-2.4974870681762695
1615428711.5643191,52090,3.800553560256958
1615428794.6211154,52400,7.970699310302734
1615428869.5031874,52670,3.050581216812134
1615428934.071406,52900,5.4890899658203125
1615429016.971123,53190,0.8475551009178162
1615429048.3006907,53300,3.6942272186279297
1615429092.9917743,53460,2.292400598526001
1615429128.7362516,53600,7.523682594299316
1615429181.4320767,53810,3.3539531230926514
1615429275.7048268,54210,4.036401271820068
1615429331.8230102,54430,1.3599207401275635
1615429343.6487806,54480,7.3616042137146
1615429433.0594416,54850,1.188827395439148
1615429456.4879298,54960,-1.6584835052490234
1615429470.078609,55020,4.846719264984131
1615429499.8683994,55160,2.7386155128479004
1615429504.6137576,55180,4.49744987487793
1615429568.0916827,55500,5.530515670776367
1615429614.1646655,55740,5.287021636962891
1615429637.9532192,55860,-1.2848615646362305
1615429641.097023,55880,5.728787422180176
1615429651.8182228,55940,4.4420552253723145
1615429675.4761357,56060,-1.0097980499267578
1615429726.8291457,56310,-3.728423595428467
1615429783.246273,56590,7.004385471343994
1615429786.9615104,56610,5.419352054595947
1615429794.7444272,56650,6.107800006866455
1615429823.9887397,56800,6.137220859527588
1615429905.2660308,57210,1.3732764720916748
1615429910.7001777,57240,7.89498233795166
1615429946.7528799,57420,-7.114460468292236
1615429981.3183053,57600,1.816580057144165
1615430015.2519085,57770,3.6924421787261963
1615430021.2821412,57800,-7.405045986175537
1615430041.3273275,57900,2.391611099243164
1615430078.1948502,58080,-3.518254280090332
1615430079.9321845,58090,3.484104871749878
1615430113.3203368,58260,4.422799587249756
1615430119.7400773,58290,6.122316837310791
1615430188.0955381,58630,1.7016246318817139
1615430192.4399757,58650,3.29036545753479
1615430206.693611,58720,5.513417720794678
1615430259.9614887,58990,-2.396475076675415
1615430278.3374512,59080,-2.57708477973938
1615430319.8773825,59290,-2.758124589920044
1615430368.8981721,59530,8.393669128417969
1615430379.2616591,59580,6.928177356719971
1615430391.161809,59640,4.414218425750732
1615430446.6828523,59910,0.7419533729553223
1615430488.1508257,60110,-0.24067792296409607
1615430498.0124097,60160,7.863215923309326
1615430528.8313353,60310,1.265709638595581
1615430540.2882345,60360,1.919576644897461
1615430588.8123431,60610,-0.9666573405265808
1615430619.9179347,60790,4.844729900360107
1615430628.3128967,60830,2.209176778793335
1615430638.666949,60880,8.166072845458984
1615430668.2728646,61040,2.0306973457336426
1615430671.9534476,61060,1.5783262252807617
1615430701.6645637,61220,8.113869667053223
1615430705.1935725,61240,8.114842414855957
1615430717.4206023,61300,7.813237190246582
1615430721.1360316,61320,5.137835502624512
1615430749.4920533,61460,-3.8870203495025635
1615430757.274126,61500,2.514204978942871
1615430800.335151,61730,-8.086277961730957
1615430818.2531877,61820,2.173640012741089
1615430855.7157366,62010,1.7993735074996948
1615430875.3697734,62120,0.7229187488555908
1615430879.330658,62140,3.4084200859069824
1615430890.4622767,62200,7.2372050285339355
1615430915.5089312,62330,-0.5530699491500854
1615430949.2936618,62510,3.3595283031463623
1615431022.924062,62900,4.918148040771484
1615431070.0738416,63130,0.6147634983062744
1615431077.666951,63170,4.474283695220947
1615431080.0234406,63180,-1.1110615730285645
1615431094.1963356,63250,5.6481547355651855
1615431128.1900177,63420,2.89042329788208
1615431150.1961348,63530,6.4944658279418945
1615431172.4426394,63640,-3.284766912460327
1615431187.0864887,63710,3.031365394592285
1615431198.051858,63770,-0.08499792218208313
1615431247.5850801,64010,1.7340315580368042
1615431354.4797153,64560,0.3174811601638794
1615431362.7469802,64600,8.322501182556152
1615431390.5848207,64730,5.2962799072265625
1615431437.977265,64960,3.1663577556610107
1615431439.7684972,64970,7.699843883514404
1615431448.0817325,65010,2.432013750076294
1615431488.8022516,65210,-4.280012130737305
1615431490.8812659,65220,7.689071178436279
1615431492.7711163,65230,8.086833000183105
1615431510.674118,65310,4.74763298034668
1615431551.7099123,65510,7.549357891082764
1615431599.5874653,65750,0.5598151087760925
1615431612.878976,65820,6.760377407073975
1615431619.1409252,65850,3.318575382232666
1615431657.7350926,66040,3.5521762371063232
1615431767.071628,66580,1.554228663444519
1615431786.1841245,66670,-9.408690452575684
1615431789.7120204,66690,7.944887638092041
1615431797.9588556,66730,-2.151547908782959
1615431809.6834104,66790,3.7273945808410645
1615431815.3508556,66820,-0.8447703719139099
1615431830.705093,66890,2.545379877090454
1615431846.9361365,66970,3.1982648372650146
1615431851.9085543,67000,6.039437294006348
1615431875.7145925,67120,2.199209690093994
1615431930.6824317,67390,7.034751892089844
1615431939.106663,67430,-3.540759563446045
1615431962.1623669,67540,7.583306312561035
1615431984.7864122,67650,1.2241848707199097
1615432127.1810153,68330,8.021184921264648
1615432158.4455123,68470,7.997640132904053
1615432175.7035155,68550,6.747357368469238
1615432206.9992974,68690,4.976861953735352
1615432208.8299515,68700,7.772441864013672
1615432263.9705713,68960,5.1413774490356445
1615432293.3229876,69100,7.8120598793029785
1615432348.270346,69350,-1.3070985078811646
1615432409.079258,69640,5.202421188354492
1615432415.566216,69670,2.0789918899536133
1615432469.2638214,69930,2.2309207916259766
1615432506.9335842,70110,4.968350410461426
1615432515.7871523,70150,5.056234836578369
1615432569.2400885,70400,5.83112907409668
1615432583.4207776,70470,7.969816207885742
1615432625.5024137,70660,-0.8537532687187195
1615432679.1028395,70920,1.8105967044830322
1615432711.272484,71070,0.2971075475215912
1615432724.7673142,71150,7.450976371765137
1615432727.1930485,71160,-3.708245277404785
1615432774.1552784,71380,-1.8718262910842896
1615432783.0150635,71420,6.146369934082031
1615432812.7475855,71560,4.263658046722412
1615432855.1506238,71760,5.531766891479492
1615432893.461353,71960,7.104337215423584
1615432911.2134335,72050,6.252876281738281
1615432929.9564269,72140,2.5212535858154297
1615432933.906751,72160,6.440781116485596
1615432936.0600245,72170,0.4168083965778351
1615432977.0912201,72360,-15.23261547088623
1615432982.7354023,72390,0.7768867611885071
1615433000.6224587,72480,7.517866134643555
1615433078.765319,72850,3.641587018966675
1615433112.1340718,73010,1.3159877061843872
1615433135.7310393,73120,8.164589881896973
1615433173.2822433,73300,7.769242286682129
1615433194.8361294,73400,-1.340716004371643
1615433197.1132846,73410,5.595323085784912
1615433224.7297106,73540,8.126896858215332
1615433235.3729262,73590,7.393550395965576
1615433237.5284948,73600,2.1669952869415283
1615433286.582899,73830,2.3398990631103516
1615433295.353074,73870,1.9535105228424072
1615433327.830007,74020,5.1260528564453125
1615433394.4230797,74320,3.5615463256835938
1615433414.8315408,74410,0.5224170684814453
1615433421.5646837,74440,-6.161604881286621
1615433437.4508247,74510,6.073470592498779
1615433460.1194713,74610,0.6272749304771423
1615433467.5121205,74640,-0.7220020890235901
1615433478.054709,74690,-2.980048656463623
1615433497.1441352,74790,5.894687175750732
1615433546.979557,75030,3.258399248123169
1615433566.5226173,75120,0.8977998495101929
1615433609.6648633,75310,2.198974609375
1615433646.6239529,75480,7.808438777923584
1615433755.0438638,75970,3.091773509979248
1615433782.906639,76100,4.290008068084717
1615433789.8778052,76130,-0.8377056121826172
1615433854.5440717,76440,-1.7150390148162842
1615433857.078488,76450,-0.4014594554901123
1615433891.3351038,76620,7.761662483215332
1615433910.889363,76720,7.830934524536133
1615433922.016035,76770,-0.9841629862785339
1615433945.7688847,76880,7.833403587341309
1615433958.3714406,76940,8.102447509765625
1615433974.2023296,77010,0.3275095522403717
1615434013.011007,77190,-0.2580786943435669
1615434023.6799388,77240,-1.0015861988067627
1615434034.5088758,77290,-2.0954389572143555
1615434071.8490129,77470,8.189872741699219
1615434096.2075307,77580,0.17082034051418304
1615434103.2911048,77610,5.124271869659424
1615434149.3092322,77810,-1.075516939163208
1615434165.329213,77890,2.4195377826690674
1615434187.2365425,77990,2.861506700515747
1615434212.5314481,78110,0.030246777459979057
1615434259.1228645,78340,-2.253908395767212
1615434269.0379467,78390,2.847104787826538
1615434393.6467464,79000,2.8561289310455322
1615434396.1655488,79010,-0.7712525725364685
1615434403.7905786,79050,-4.232419967651367
1615434464.9356894,79330,4.296300411224365
1615434554.7091315,79760,8.01425552368164
1615434571.1394122,79840,3.3296656608581543
1615434588.1775827,79920,0.511591374874115
1615434590.0732594,79930,6.079293251037598
1615434664.242333,80270,2.711524724960327
1615434688.6669185,80380,4.6768693923950195
1615434716.9206128,80500,-2.567746162414551
1615434722.741346,80530,2.3130886554718018
1615434753.7034385,80670,7.975935935974121
1615434879.4610233,81270,0.17595171928405762
1615434933.0966148,81510,-3.8168585300445557
1615435002.737255,81810,2.990908622741699
1615435012.7591217,81850,2.478278398513794
1615435042.945777,81990,0.4562854468822479
1615435079.3866994,82160,-2.8001952171325684
1615435091.004709,82220,7.960869789123535
1615435181.1308115,82640,-4.84220552444458
1615435216.924462,82800,8.296140670776367
1615435241.9546294,82910,-0.7203806042671204
1615435262.2595496,83000,-0.8014745116233826
1615435279.5620306,83080,2.8506898880004883
1615435324.7716472,83280,-3.5917651653289795
1615435328.452755,83300,8.245505332946777
1615435335.2104714,83330,3.619171619415283
1615435339.4086006,83350,-1.097877860069275
1615435351.2638557,83410,-1.839005947113037
1615435378.350727,83530,2.9377944469451904
1615435395.0160182,83610,2.9616777896881104
1615435401.8019657,83640,-0.8078006505966187
1615435412.7055342,83690,-2.7318248748779297
1615435429.9233449,83760,-0.744312047958374
1615435433.8358293,83780,-1.0138062238693237
1615435546.066112,84290,1.3380045890808105
1615435570.0117526,84400,6.083017826080322
1615435585.658692,84480,8.109330177307129
1615435628.751426,84680,0.5481590032577515
1615435631.217963,84690,-3.13810658454895
1615435635.6211512,84710,8.187179565429688
1615435663.8523226,84850,7.735274314880371
1615435671.454704,84890,5.758832931518555
1615435691.5515535,84980,3.827282428741455
1615435693.8211267,84990,3.3260467052459717
1615435705.6266818,85040,5.092718124389648
1615435714.5321078,85080,4.369082450866699
1615435717.1814392,85090,-0.972219705581665
1615435747.6504855,85240,3.832587718963623
1615435815.791666,85550,7.844181537628174
1615435843.1634352,85670,5.2801408767700195
1615435856.7119484,85740,3.5043156147003174
1615435868.168414,85790,4.73267936706543
1615435898.9667988,85930,5.068482398986816
1615435919.4117944,86020,4.428272247314453
1615435951.5073333,86170,6.799712181091309
1615435974.8692698,86280,-0.47994735836982727
1615435989.2660315,86350,2.657578229904175
1615435991.1314187,86360,3.3833255767822266
1615436012.4386137,86450,2.1144962310791016
1615436095.2978714,86830,5.308600425720215
1615436114.7521605,86910,-0.950527012348175
1615436117.3778937,86920,4.848169326782227
1615436126.1175325,86960,0.08437132835388184
1615436196.6091547,87280,-1.6416831016540527
1615436297.1038227,87750,3.4402754306793213
1615436306.1255262,87790,1.6339973211288452
1615436343.624548,87970,8.085238456726074
1615436354.7248433,88020,3.4632585048675537
1615436393.6507385,88200,7.991168022155762
1615436400.3572445,88230,3.6013729572296143
1615436447.1462922,88440,0.05584728345274925
1615436471.29779,88550,8.049317359924316
1615436522.1441875,88790,4.140235900878906
1615436537.9588418,88860,-2.47798490524292
1615436574.8503027,89030,8.027337074279785
1615436578.458613,89050,1.9333276748657227
1615436584.9574587,89080,4.2861328125
1615436629.5884068,89290,5.461540699005127
1615436634.205862,89310,-5.207971096038818
1615436644.2549307,89360,6.237765312194824
1615436668.485804,89470,1.7635630369186401
1615436695.2249572,89590,8.073197364807129
1615436729.3845081,89760,8.387760162353516
1615436770.1493726,89940,5.16895055770874
1615436782.2768185,90000,5.391547203063965
1615436792.8489301,90050,5.292644500732422
1615436805.1937916,90100,-2.0500786304473877
1615436843.2340827,90280,3.3225114345550537
1615436845.7453978,90290,-0.8693667054176331
1615436901.1187913,90560,2.7316207885742188
1615436917.7159352,90640,5.551846981048584
1615436938.477174,90740,7.968864917755127
1615436961.2533445,90850,4.046579837799072
1615437004.3242798,91060,-0.686822772026062
1615437039.9049757,91240,7.747131824493408
1615437105.329045,91560,-0.41133490204811096
1615437108.4714081,91570,-1.8012062311172485
1615437120.6748493,91630,7.971548080444336
1615437231.1251707,92150,-4.044315814971924
1615437235.520021,92170,-1.0248486995697021
1615437256.5998826,92270,5.233425140380859
1615437270.6170716,92340,2.652573347091675
1615437328.6596792,92610,0.21305888891220093
1615437373.537083,92820,2.011619806289673
