Wall time,Step,Value
1615203145.4429493,640,242.16624450683594
1615203446.6923556,650,186.6070098876953
1615203649.6496346,660,272.70068359375
1615203840.440546,670,270.1724853515625
1615203979.0656176,680,210.82626342773438
1615204251.9707723,690,232.3462371826172
1615204390.6484373,700,261.016845703125
1615204537.6366053,710,86.9862289428711
1615204704.4946108,720,239.707763671875
1615204871.020988,730,279.2056579589844
1615205071.3014514,740,237.85177612304688
1615205405.9156387,750,249.2995147705078
1615205588.5004451,760,276.6817932128906
1615205714.0023077,770,203.8311004638672
1615205873.8856149,780,281.6261901855469
1615206027.423498,790,285.96966552734375
1615206187.407236,800,249.48733520507812
1615206392.3863623,810,275.50042724609375
1615206633.3237863,820,265.68255615234375
1615206839.8022804,830,271.9648742675781
1615207010.808603,840,265.8245849609375
1615207245.3930712,850,258.37249755859375
1615207474.6968143,860,259.63214111328125
1615207747.8319104,870,269.3355712890625
1615207937.744413,880,273.5791320800781
1615208116.795519,890,280.8966064453125
1615208342.0516732,900,267.53094482421875
1615208662.119052,910,192.5422821044922
1615208983.4529324,920,272.8956298828125
1615209160.1114733,930,275.9833984375
1615209345.5334902,940,272.4458923339844
1615209543.37313,950,266.7205505371094
1615209755.1921413,960,273.78289794921875
1615209992.7111187,970,282.9530334472656
1615210303.4136121,980,280.1551513671875
1615210456.6476064,990,267.2034912109375
1615210676.9694064,1000,276.2606201171875
1615210866.373313,1010,275.97021484375
1615211033.3261883,1020,278.0643310546875
1615211277.1298432,1030,269.1076965332031
1615211483.9178846,1040,274.5192565917969
1615211660.794046,1050,255.11582946777344
1615211852.2139828,1060,267.35614013671875
1615212036.7304645,1070,283.4508972167969
1615212223.0861504,1080,279.721435546875
1615212415.2015865,1090,285.4031982421875
1615212600.0884163,1100,285.4568176269531
1615212826.01154,1110,280.0936584472656
1615213030.0385497,1120,282.7935791015625
1615213322.4276023,1130,281.20428466796875
1615213580.5285387,1140,284.47271728515625
1615213768.5842164,1150,285.9762268066406
1615213976.7615294,1160,273.1922302246094
1615214222.472422,1170,273.6373596191406
1615214517.3173845,1180,272.76007080078125
1615214748.25731,1190,282.0437316894531
1615214938.3242483,1200,217.48272705078125
1615215111.0266075,1210,263.33624267578125
1615215285.9853523,1220,285.1510925292969
1615215572.2130501,1230,270.34881591796875
1615215829.4902384,1240,281.4044189453125
1615216014.2895684,1250,281.59259033203125
1615216297.6986759,1260,283.4476013183594
1615216519.343215,1270,270.4113464355469
1615216712.379626,1280,258.9775695800781
1615216931.7309368,1290,269.9735107421875
1615217195.9858212,1300,278.94195556640625
1615217627.6636186,1310,272.0966796875
1615217907.8988674,1320,265.7623291015625
1615218114.816519,1330,272.3700866699219
1615218319.5114117,1340,282.5053405761719
1615218597.4476793,1350,282.1009826660156
1615218799.124377,1360,284.987548828125
1615218987.371987,1370,286.44842529296875
1615219187.1374419,1380,291.8888244628906
1615219393.2479084,1390,286.0810546875
1615219602.7703476,1400,281.4577941894531
1615219842.3106635,1410,283.5118713378906
1615220039.0407193,1420,286.3697814941406
1615220243.5186172,1430,271.0218505859375
1615220504.2295125,1440,252.75416564941406
1615220695.0795226,1450,282.2043762207031
1615220910.7272358,1460,278.6045837402344
1615221200.7404518,1470,265.0741882324219
1615221433.5226316,1480,283.8495178222656
1615221633.6493719,1490,262.05157470703125
1615221977.4613214,1500,279.0289306640625
1615222213.1582594,1510,276.9952392578125
1615222498.4522262,1520,270.7523193359375
1615222713.9474728,1530,276.1931457519531
1615222932.7953217,1540,271.85015869140625
1615223159.030131,1550,289.9744873046875
1615223453.3111799,1560,279.1217346191406
1615223747.753485,1570,248.05154418945312
1615224047.2192466,1580,281.93359375
1615224366.790684,1590,287.1864318847656
1615224588.266923,1600,283.5019226074219
1615224813.2642212,1610,276.02728271484375
1615225038.780855,1620,287.8757629394531
1615225503.638946,1630,278.8761291503906
1615225738.9188552,1640,274.654052734375
1615225971.6088455,1650,283.2651062011719
1615226469.161661,1660,242.16444396972656
1615226888.0326605,1670,267.1883544921875
1615227238.72557,1680,287.15826416015625
1615227545.1155493,1690,278.0388488769531
1615227874.7243507,1700,267.47821044921875
1615228129.1509295,1710,264.6966247558594
1615228438.198377,1720,276.1334533691406
1615228794.0814939,1730,272.7142639160156
1615229030.1893106,1740,277.1121520996094
1615229329.4527984,1750,277.14862060546875
1615229670.644359,1760,281.95782470703125
1615229947.8327534,1770,271.0529479980469
1615230200.8490784,1780,289.8291931152344
1615230462.8855639,1790,285.2782897949219
1615230778.0801544,1800,288.8097229003906
1615231031.7113156,1810,282.6636962890625
1615231408.9966938,1820,283.6201477050781
1615231658.477745,1830,284.4051208496094
1615231982.2198982,1840,283.6296081542969
1615232258.9583886,1850,291.54168701171875
1615232512.5357783,1860,277.60540771484375
1615232780.248852,1870,277.4554748535156
1615233095.5169375,1880,279.2139892578125
1615233401.0200806,1890,276.947265625
1615233673.855798,1900,281.9427185058594
1615234050.9712992,1910,275.4542541503906
1615234319.7840054,1920,281.32666015625
1615234605.531287,1930,279.6950988769531
1615234958.5248904,1940,283.3702392578125
1615235216.6144426,1950,287.1792297363281
1615235532.9487045,1960,286.611083984375
1615235907.0725248,1970,276.5603942871094
1615236373.9726748,1980,282.4214172363281
1615236656.8799684,1990,278.5835876464844
1615237027.3231733,2000,284.4065246582031
1615237318.7563446,2010,280.7392272949219
1615237743.5852106,2020,268.71844482421875
1615238068.30245,2030,275.1174011230469
1615238351.1862118,2040,287.0133361816406
1615238638.2390852,2050,282.798828125
1615238976.0881522,2060,298.3551940917969
1615239269.486586,2070,268.6216125488281
1615239700.4175096,2080,289.46795654296875
1615240003.6592207,2090,280.74212646484375
1615240350.8252711,2100,270.0845031738281
1615240642.6425068,2110,287.2262878417969
1615240929.0204518,2120,289.3238220214844
1615241221.7490802,2130,277.24658203125
1615241518.9938803,2140,280.0263977050781
1615241827.1589062,2150,292.16143798828125
1615242157.8313024,2160,276.30328369140625
1615242568.3945732,2170,278.057373046875
1615242866.1262739,2180,278.078125
1615243326.672699,2190,280.2286071777344
1615243622.6780019,2200,287.27587890625
1615243964.0331228,2210,279.32470703125
1615244295.587384,2220,292.3301696777344
1615244629.7490551,2230,294.9510803222656
1615244955.4804108,2240,284.6398010253906
1615245272.3398988,2250,284.26727294921875
1615245821.0109155,2260,293.109619140625
1615246298.6959517,2270,288.2937927246094
1615246629.9313374,2280,281.5582275390625
1615246965.3232949,2290,297.0062561035156
1615247289.8975208,2300,286.7048034667969
1615247604.920848,2310,275.18634033203125
1615247939.6223462,2320,288.4827880859375
1615248437.6567006,2330,272.06439208984375
1615248786.3549898,2340,280.91534423828125
1615249284.5645688,2350,280.9945068359375
1615249629.197299,2360,292.4653625488281
1615249974.8775156,2370,281.35455322265625
1615250308.3054335,2380,271.87762451171875
1615250655.9284003,2390,288.27264404296875
1615250989.3266618,2400,259.38922119140625
1615251369.1699562,2410,283.0576477050781
1615251732.7786858,2420,280.90753173828125
1615252054.4952698,2430,280.959228515625
1615252411.6611042,2440,280.7081604003906
1615252756.5358124,2450,263.65338134765625
1615253136.4219358,2460,281.9158630371094
1615253589.227958,2470,290.7180480957031
1615254156.3728287,2480,284.7433166503906
1615254484.092342,2490,282.4250183105469
1615254836.3181727,2500,287.99395751953125
1615255182.3918598,2510,284.9604797363281
1615255519.2413788,2520,284.955322265625
1615255877.9494178,2530,273.4761657714844
1615256273.466344,2540,275.6549377441406
1615256599.347939,2550,283.9985046386719
1615257000.6291673,2560,290.1763916015625
1615257451.0292695,2570,285.43194580078125
1615257832.0872705,2580,286.4786682128906
1615258177.3191137,2590,283.1340026855469
1615258553.427852,2600,285.10162353515625
1615258945.3521702,2610,284.1569519042969
1615259465.44557,2620,279.962890625
1615259791.438761,2630,249.50404357910156
1615260156.0479076,2640,283.5559997558594
1615260563.8247905,2650,281.90521240234375
1615260948.0807014,2660,259.4349670410156
1615261558.0045936,2670,281.74468994140625
1615261971.9993677,2680,286.1681213378906
1615262361.2745388,2690,280.3004455566406
1615262759.559572,2700,293.3069763183594
1615263174.5962808,2710,290.7720031738281
1615263595.3378057,2720,281.720703125
1615264015.2673295,2730,285.1675109863281
1615264475.2849598,2740,288.5557556152344
1615264904.5968337,2750,282.2256164550781
1615265352.1772552,2760,287.4428405761719
1615265764.3103263,2770,273.1341857910156
1615266159.2434843,2780,287.6930236816406
1615266574.7625074,2790,281.1884460449219
1615266978.6309104,2800,280.89422607421875
1615267390.7333822,2810,287.7193908691406
1615267795.5234895,2820,275.818359375
1615268182.9506488,2830,280.3394470214844
1615268603.0305333,2840,279.5270080566406
1615269131.8164318,2850,284.9435729980469
1615269563.33775,2860,285.6156921386719
1615269979.0708137,2870,288.8822326660156
1615270424.6869833,2880,269.2615966796875
1615271034.6896517,2890,277.51507568359375
1615271500.1534204,2900,275.29296875
1615271950.964903,2910,274.84820556640625
1615272423.9516869,2920,276.14495849609375
1615272889.5119357,2930,278.6068115234375
1615273461.2563574,2940,289.0460510253906
1615273896.2085176,2950,282.31939697265625
1615274325.5276153,2960,295.32769775390625
1615274909.6420822,2970,273.2659606933594
1615275388.0421164,2980,293.439208984375
1615275864.7835674,2990,278.92254638671875
